"","urls","home","away"
"1","https://www.basketball-reference.com/boxscores/201610250CLE.html","CLE","NYK"
"2","https://www.basketball-reference.com/boxscores/201610250POR.html","POR","UTA"
"3","https://www.basketball-reference.com/boxscores/201610250GSW.html","GSW","SAS"
"4","https://www.basketball-reference.com/boxscores/201610260IND.html","IND","DAL"
"5","https://www.basketball-reference.com/boxscores/201610260ORL.html","ORL","MIA"
"6","https://www.basketball-reference.com/boxscores/201610260TOR.html","TOR","DET"
"7","https://www.basketball-reference.com/boxscores/201610260BOS.html","BOS","BRK"
"8","https://www.basketball-reference.com/boxscores/201610260MIL.html","MIL","CHO"
"9","https://www.basketball-reference.com/boxscores/201610260NOP.html","NOP","DEN"
"10","https://www.basketball-reference.com/boxscores/201610260MEM.html","MEM","MIN"
"11","https://www.basketball-reference.com/boxscores/201610260PHI.html","PHI","OKC"
"12","https://www.basketball-reference.com/boxscores/201610260PHO.html","PHO","SAC"
"13","https://www.basketball-reference.com/boxscores/201610260LAL.html","LAL","HOU"
"14","https://www.basketball-reference.com/boxscores/201610270ATL.html","ATL","WAS"
"15","https://www.basketball-reference.com/boxscores/201610270CHI.html","CHI","BOS"
"16","https://www.basketball-reference.com/boxscores/201610270POR.html","POR","LAC"
"17","https://www.basketball-reference.com/boxscores/201610270SAC.html","SAC","SAS"
"18","https://www.basketball-reference.com/boxscores/201610280TOR.html","TOR","CLE"
"19","https://www.basketball-reference.com/boxscores/201610280BRK.html","BRK","IND"
"20","https://www.basketball-reference.com/boxscores/201610280DET.html","DET","ORL"
"21","https://www.basketball-reference.com/boxscores/201610280OKC.html","OKC","PHO"
"22","https://www.basketball-reference.com/boxscores/201610280MIA.html","MIA","CHO"
"23","https://www.basketball-reference.com/boxscores/201610280DAL.html","DAL","HOU"
"24","https://www.basketball-reference.com/boxscores/201610280UTA.html","UTA","LAL"
"25","https://www.basketball-reference.com/boxscores/201610280NOP.html","NOP","GSW"
"26","https://www.basketball-reference.com/boxscores/201610290PHI.html","PHI","ATL"
"27","https://www.basketball-reference.com/boxscores/201610290CHO.html","CHO","BOS"
"28","https://www.basketball-reference.com/boxscores/201610290CLE.html","CLE","ORL"
"29","https://www.basketball-reference.com/boxscores/201610290NYK.html","NYK","MEM"
"30","https://www.basketball-reference.com/boxscores/201610290SAS.html","SAS","NOP"
"31","https://www.basketball-reference.com/boxscores/201610290MIL.html","MIL","BRK"
"32","https://www.basketball-reference.com/boxscores/201610290CHI.html","CHI","IND"
"33","https://www.basketball-reference.com/boxscores/201610290DEN.html","DEN","POR"
"34","https://www.basketball-reference.com/boxscores/201610290SAC.html","SAC","MIN"
"35","https://www.basketball-reference.com/boxscores/201610300LAC.html","LAC","UTA"
"36","https://www.basketball-reference.com/boxscores/201610300DET.html","DET","MIL"
"37","https://www.basketball-reference.com/boxscores/201610300MIA.html","MIA","SAS"
"38","https://www.basketball-reference.com/boxscores/201610300PHO.html","PHO","GSW"
"39","https://www.basketball-reference.com/boxscores/201610300OKC.html","OKC","LAL"
"40","https://www.basketball-reference.com/boxscores/201610300HOU.html","HOU","DAL"
"41","https://www.basketball-reference.com/boxscores/201610300MEM.html","MEM","WAS"
"42","https://www.basketball-reference.com/boxscores/201610310ATL.html","ATL","SAC"
"43","https://www.basketball-reference.com/boxscores/201610310BRK.html","BRK","CHI"
"44","https://www.basketball-reference.com/boxscores/201610310TOR.html","TOR","DEN"
"45","https://www.basketball-reference.com/boxscores/201610310LAC.html","LAC","PHO"
"46","https://www.basketball-reference.com/boxscores/201611010CLE.html","CLE","HOU"
"47","https://www.basketball-reference.com/boxscores/201611010IND.html","IND","LAL"
"48","https://www.basketball-reference.com/boxscores/201611010PHI.html","PHI","ORL"
"49","https://www.basketball-reference.com/boxscores/201611010DET.html","DET","NYK"
"50","https://www.basketball-reference.com/boxscores/201611010MIA.html","MIA","SAC"
"51","https://www.basketball-reference.com/boxscores/201611010MIN.html","MIN","MEM"
"52","https://www.basketball-reference.com/boxscores/201611010NOP.html","NOP","MIL"
"53","https://www.basketball-reference.com/boxscores/201611010SAS.html","SAS","UTA"
"54","https://www.basketball-reference.com/boxscores/201611010POR.html","POR","GSW"
"55","https://www.basketball-reference.com/boxscores/201611020CHO.html","CHO","PHI"
"56","https://www.basketball-reference.com/boxscores/201611020WAS.html","WAS","TOR"
"57","https://www.basketball-reference.com/boxscores/201611020ATL.html","ATL","LAL"
"58","https://www.basketball-reference.com/boxscores/201611020BRK.html","BRK","DET"
"59","https://www.basketball-reference.com/boxscores/201611020NYK.html","NYK","HOU"
"60","https://www.basketball-reference.com/boxscores/201611020BOS.html","BOS","CHI"
"61","https://www.basketball-reference.com/boxscores/201611020MEM.html","MEM","NOP"
"62","https://www.basketball-reference.com/boxscores/201611020UTA.html","UTA","DAL"
"63","https://www.basketball-reference.com/boxscores/201611020PHO.html","PHO","POR"
"64","https://www.basketball-reference.com/boxscores/201611020LAC.html","LAC","OKC"
"65","https://www.basketball-reference.com/boxscores/201611030ORL.html","ORL","SAC"
"66","https://www.basketball-reference.com/boxscores/201611030CLE.html","CLE","BOS"
"67","https://www.basketball-reference.com/boxscores/201611030MIL.html","MIL","IND"
"68","https://www.basketball-reference.com/boxscores/201611030MIN.html","MIN","DEN"
"69","https://www.basketball-reference.com/boxscores/201611030GSW.html","GSW","OKC"
"70","https://www.basketball-reference.com/boxscores/201611040WAS.html","WAS","ATL"
"71","https://www.basketball-reference.com/boxscores/201611040BRK.html","BRK","CHO"
"72","https://www.basketball-reference.com/boxscores/201611040TOR.html","TOR","MIA"
"73","https://www.basketball-reference.com/boxscores/201611040CHI.html","CHI","NYK"
"74","https://www.basketball-reference.com/boxscores/201611040MEM.html","MEM","LAC"
"75","https://www.basketball-reference.com/boxscores/201611040NOP.html","NOP","PHO"
"76","https://www.basketball-reference.com/boxscores/201611040DAL.html","DAL","POR"
"77","https://www.basketball-reference.com/boxscores/201611040UTA.html","UTA","SAS"
"78","https://www.basketball-reference.com/boxscores/201611040LAL.html","LAL","GSW"
"79","https://www.basketball-reference.com/boxscores/201611050OKC.html","OKC","MIN"
"80","https://www.basketball-reference.com/boxscores/201611050DET.html","DET","DEN"
"81","https://www.basketball-reference.com/boxscores/201611050IND.html","IND","CHI"
"82","https://www.basketball-reference.com/boxscores/201611050ORL.html","ORL","WAS"
"83","https://www.basketball-reference.com/boxscores/201611050PHI.html","PHI","CLE"
"84","https://www.basketball-reference.com/boxscores/201611050ATL.html","ATL","HOU"
"85","https://www.basketball-reference.com/boxscores/201611050MIL.html","MIL","SAC"
"86","https://www.basketball-reference.com/boxscores/201611050SAS.html","SAS","LAC"
"87","https://www.basketball-reference.com/boxscores/201611060NYK.html","NYK","UTA"
"88","https://www.basketball-reference.com/boxscores/201611060MEM.html","MEM","POR"
"89","https://www.basketball-reference.com/boxscores/201611060TOR.html","TOR","SAC"
"90","https://www.basketball-reference.com/boxscores/201611060DAL.html","DAL","MIL"
"91","https://www.basketball-reference.com/boxscores/201611060BOS.html","BOS","DEN"
"92","https://www.basketball-reference.com/boxscores/201611060LAL.html","LAL","PHO"
"93","https://www.basketball-reference.com/boxscores/201611070CHO.html","CHO","IND"
"94","https://www.basketball-reference.com/boxscores/201611070PHI.html","PHI","UTA"
"95","https://www.basketball-reference.com/boxscores/201611070WAS.html","WAS","HOU"
"96","https://www.basketball-reference.com/boxscores/201611070CHI.html","CHI","ORL"
"97","https://www.basketball-reference.com/boxscores/201611070OKC.html","OKC","MIA"
"98","https://www.basketball-reference.com/boxscores/201611070GSW.html","GSW","NOP"
"99","https://www.basketball-reference.com/boxscores/201611070LAC.html","LAC","DET"
"100","https://www.basketball-reference.com/boxscores/201611080CLE.html","CLE","ATL"
"101","https://www.basketball-reference.com/boxscores/201611080BRK.html","BRK","MIN"
"102","https://www.basketball-reference.com/boxscores/201611080MEM.html","MEM","DEN"
"103","https://www.basketball-reference.com/boxscores/201611080POR.html","POR","PHO"
"104","https://www.basketball-reference.com/boxscores/201611080LAL.html","LAL","DAL"
"105","https://www.basketball-reference.com/boxscores/201611080SAC.html","SAC","NOP"
"106","https://www.basketball-reference.com/boxscores/201611090CHO.html","CHO","UTA"
"107","https://www.basketball-reference.com/boxscores/201611090IND.html","IND","PHI"
"108","https://www.basketball-reference.com/boxscores/201611090NYK.html","NYK","BRK"
"109","https://www.basketball-reference.com/boxscores/201611090ORL.html","ORL","MIN"
"110","https://www.basketball-reference.com/boxscores/201611090WAS.html","WAS","BOS"
"111","https://www.basketball-reference.com/boxscores/201611090ATL.html","ATL","CHI"
"112","https://www.basketball-reference.com/boxscores/201611090OKC.html","OKC","TOR"
"113","https://www.basketball-reference.com/boxscores/201611090PHO.html","PHO","DET"
"114","https://www.basketball-reference.com/boxscores/201611090SAS.html","SAS","HOU"
"115","https://www.basketball-reference.com/boxscores/201611090GSW.html","GSW","DAL"
"116","https://www.basketball-reference.com/boxscores/201611090LAC.html","LAC","POR"
"117","https://www.basketball-reference.com/boxscores/201611100MIA.html","MIA","CHI"
"118","https://www.basketball-reference.com/boxscores/201611100MIL.html","MIL","NOP"
"119","https://www.basketball-reference.com/boxscores/201611100DEN.html","DEN","GSW"
"120","https://www.basketball-reference.com/boxscores/201611100SAC.html","SAC","LAL"
"121","https://www.basketball-reference.com/boxscores/201611110CHO.html","CHO","TOR"
"122","https://www.basketball-reference.com/boxscores/201611110ORL.html","ORL","UTA"
"123","https://www.basketball-reference.com/boxscores/201611110PHI.html","PHI","IND"
"124","https://www.basketball-reference.com/boxscores/201611110WAS.html","WAS","CLE"
"125","https://www.basketball-reference.com/boxscores/201611110BOS.html","BOS","NYK"
"126","https://www.basketball-reference.com/boxscores/201611110OKC.html","OKC","LAC"
"127","https://www.basketball-reference.com/boxscores/201611110SAS.html","SAS","DET"
"128","https://www.basketball-reference.com/boxscores/201611110POR.html","POR","SAC"
"129","https://www.basketball-reference.com/boxscores/201611120IND.html","IND","BOS"
"130","https://www.basketball-reference.com/boxscores/201611120NOP.html","NOP","LAL"
"131","https://www.basketball-reference.com/boxscores/201611120ATL.html","ATL","PHI"
"132","https://www.basketball-reference.com/boxscores/201611120TOR.html","TOR","NYK"
"133","https://www.basketball-reference.com/boxscores/201611120CHI.html","CHI","WAS"
"134","https://www.basketball-reference.com/boxscores/201611120HOU.html","HOU","SAS"
"135","https://www.basketball-reference.com/boxscores/201611120MIA.html","MIA","UTA"
"136","https://www.basketball-reference.com/boxscores/201611120MIN.html","MIN","LAC"
"137","https://www.basketball-reference.com/boxscores/201611120MIL.html","MIL","MEM"
"138","https://www.basketball-reference.com/boxscores/201611120DEN.html","DEN","DET"
"139","https://www.basketball-reference.com/boxscores/201611120PHO.html","PHO","BRK"
"140","https://www.basketball-reference.com/boxscores/201611130CLE.html","CLE","CHO"
"141","https://www.basketball-reference.com/boxscores/201611130MIN.html","MIN","LAL"
"142","https://www.basketball-reference.com/boxscores/201611130OKC.html","OKC","ORL"
"143","https://www.basketball-reference.com/boxscores/201611130GSW.html","GSW","PHO"
"144","https://www.basketball-reference.com/boxscores/201611130POR.html","POR","DEN"
"145","https://www.basketball-reference.com/boxscores/201611140IND.html","IND","ORL"
"146","https://www.basketball-reference.com/boxscores/201611140DET.html","DET","OKC"
"147","https://www.basketball-reference.com/boxscores/201611140NYK.html","NYK","DAL"
"148","https://www.basketball-reference.com/boxscores/201611140HOU.html","HOU","PHI"
"149","https://www.basketball-reference.com/boxscores/201611140NOP.html","NOP","BOS"
"150","https://www.basketball-reference.com/boxscores/201611140SAS.html","SAS","MIA"
"151","https://www.basketball-reference.com/boxscores/201611140UTA.html","UTA","MEM"
"152","https://www.basketball-reference.com/boxscores/201611140LAC.html","LAC","BRK"
"153","https://www.basketball-reference.com/boxscores/201611150CLE.html","CLE","TOR"
"154","https://www.basketball-reference.com/boxscores/201611150MIA.html","MIA","ATL"
"155","https://www.basketball-reference.com/boxscores/201611150MIN.html","MIN","CHO"
"156","https://www.basketball-reference.com/boxscores/201611150POR.html","POR","CHI"
"157","https://www.basketball-reference.com/boxscores/201611150LAL.html","LAL","BRK"
"158","https://www.basketball-reference.com/boxscores/201611160IND.html","IND","CLE"
"159","https://www.basketball-reference.com/boxscores/201611160ORL.html","ORL","NOP"
"160","https://www.basketball-reference.com/boxscores/201611160PHI.html","PHI","WAS"
"161","https://www.basketball-reference.com/boxscores/201611160ATL.html","ATL","MIL"
"162","https://www.basketball-reference.com/boxscores/201611160BOS.html","BOS","DAL"
"163","https://www.basketball-reference.com/boxscores/201611160NYK.html","NYK","DET"
"164","https://www.basketball-reference.com/boxscores/201611160OKC.html","OKC","HOU"
"165","https://www.basketball-reference.com/boxscores/201611160TOR.html","TOR","GSW"
"166","https://www.basketball-reference.com/boxscores/201611160DEN.html","DEN","PHO"
"167","https://www.basketball-reference.com/boxscores/201611160LAC.html","LAC","MEM"
"168","https://www.basketball-reference.com/boxscores/201611160SAC.html","SAC","SAS"
"169","https://www.basketball-reference.com/boxscores/201611170WAS.html","WAS","NYK"
"170","https://www.basketball-reference.com/boxscores/201611170MIA.html","MIA","MIL"
"171","https://www.basketball-reference.com/boxscores/201611170HOU.html","HOU","POR"
"172","https://www.basketball-reference.com/boxscores/201611170MIN.html","MIN","PHI"
"173","https://www.basketball-reference.com/boxscores/201611170UTA.html","UTA","CHI"
"174","https://www.basketball-reference.com/boxscores/201611180CHO.html","CHO","ATL"
"175","https://www.basketball-reference.com/boxscores/201611180IND.html","IND","PHO"
"176","https://www.basketball-reference.com/boxscores/201611180CLE.html","CLE","DET"
"177","https://www.basketball-reference.com/boxscores/201611180BOS.html","BOS","GSW"
"178","https://www.basketball-reference.com/boxscores/201611180NOP.html","NOP","POR"
"179","https://www.basketball-reference.com/boxscores/201611180OKC.html","OKC","BRK"
"180","https://www.basketball-reference.com/boxscores/201611180DAL.html","DAL","MEM"
"181","https://www.basketball-reference.com/boxscores/201611180DEN.html","DEN","TOR"
"182","https://www.basketball-reference.com/boxscores/201611180LAL.html","LAL","SAS"
"183","https://www.basketball-reference.com/boxscores/201611180SAC.html","SAC","LAC"
"184","https://www.basketball-reference.com/boxscores/201611190HOU.html","HOU","UTA"
"185","https://www.basketball-reference.com/boxscores/201611190DET.html","DET","BOS"
"186","https://www.basketball-reference.com/boxscores/201611190NOP.html","NOP","CHO"
"187","https://www.basketball-reference.com/boxscores/201611190ORL.html","ORL","DAL"
"188","https://www.basketball-reference.com/boxscores/201611190WAS.html","WAS","MIA"
"189","https://www.basketball-reference.com/boxscores/201611190PHI.html","PHI","PHO"
"190","https://www.basketball-reference.com/boxscores/201611190MEM.html","MEM","MIN"
"191","https://www.basketball-reference.com/boxscores/201611190MIL.html","MIL","GSW"
"192","https://www.basketball-reference.com/boxscores/201611190LAC.html","LAC","CHI"
"193","https://www.basketball-reference.com/boxscores/201611200NYK.html","NYK","ATL"
"194","https://www.basketball-reference.com/boxscores/201611200BRK.html","BRK","POR"
"195","https://www.basketball-reference.com/boxscores/201611200OKC.html","OKC","IND"
"196","https://www.basketball-reference.com/boxscores/201611200DEN.html","DEN","UTA"
"197","https://www.basketball-reference.com/boxscores/201611200SAC.html","SAC","TOR"
"198","https://www.basketball-reference.com/boxscores/201611200LAL.html","LAL","CHI"
"199","https://www.basketball-reference.com/boxscores/201611210CHO.html","CHO","MEM"
"200","https://www.basketball-reference.com/boxscores/201611210IND.html","IND","GSW"
"201","https://www.basketball-reference.com/boxscores/201611210PHI.html","PHI","MIA"
"202","https://www.basketball-reference.com/boxscores/201611210WAS.html","WAS","PHO"
"203","https://www.basketball-reference.com/boxscores/201611210DET.html","DET","HOU"
"204","https://www.basketball-reference.com/boxscores/201611210MIL.html","MIL","ORL"
"205","https://www.basketball-reference.com/boxscores/201611210MIN.html","MIN","BOS"
"206","https://www.basketball-reference.com/boxscores/201611210SAS.html","SAS","DAL"
"207","https://www.basketball-reference.com/boxscores/201611210LAC.html","LAC","TOR"
"208","https://www.basketball-reference.com/boxscores/201611220ATL.html","ATL","NOP"
"209","https://www.basketball-reference.com/boxscores/201611220NYK.html","NYK","POR"
"210","https://www.basketball-reference.com/boxscores/201611220DEN.html","DEN","CHI"
"211","https://www.basketball-reference.com/boxscores/201611220LAL.html","LAL","OKC"
"212","https://www.basketball-reference.com/boxscores/201611230CHO.html","CHO","SAS"
"213","https://www.basketball-reference.com/boxscores/201611230CLE.html","CLE","POR"
"214","https://www.basketball-reference.com/boxscores/201611230IND.html","IND","ATL"
"215","https://www.basketball-reference.com/boxscores/201611230ORL.html","ORL","PHO"
"216","https://www.basketball-reference.com/boxscores/201611230PHI.html","PHI","MEM"
"217","https://www.basketball-reference.com/boxscores/201611230BRK.html","BRK","BOS"
"218","https://www.basketball-reference.com/boxscores/201611230DET.html","DET","MIA"
"219","https://www.basketball-reference.com/boxscores/201611230HOU.html","HOU","TOR"
"220","https://www.basketball-reference.com/boxscores/201611230DAL.html","DAL","LAC"
"221","https://www.basketball-reference.com/boxscores/201611230UTA.html","UTA","DEN"
"222","https://www.basketball-reference.com/boxscores/201611230NOP.html","NOP","MIN"
"223","https://www.basketball-reference.com/boxscores/201611230GSW.html","GSW","LAL"
"224","https://www.basketball-reference.com/boxscores/201611230SAC.html","SAC","OKC"
"225","https://www.basketball-reference.com/boxscores/201611250BOS.html","BOS","SAS"
"226","https://www.basketball-reference.com/boxscores/201611250ORL.html","ORL","WAS"
"227","https://www.basketball-reference.com/boxscores/201611250CLE.html","CLE","DAL"
"228","https://www.basketball-reference.com/boxscores/201611250DET.html","DET","LAC"
"229","https://www.basketball-reference.com/boxscores/201611250NYK.html","NYK","CHO"
"230","https://www.basketball-reference.com/boxscores/201611250PHI.html","PHI","CHI"
"231","https://www.basketball-reference.com/boxscores/201611250IND.html","IND","BRK"
"232","https://www.basketball-reference.com/boxscores/201611250MEM.html","MEM","MIA"
"233","https://www.basketball-reference.com/boxscores/201611250MIL.html","MIL","TOR"
"234","https://www.basketball-reference.com/boxscores/201611250UTA.html","UTA","ATL"
"235","https://www.basketball-reference.com/boxscores/201611250DEN.html","DEN","OKC"
"236","https://www.basketball-reference.com/boxscores/201611250PHO.html","PHO","MIN"
"237","https://www.basketball-reference.com/boxscores/201611250POR.html","POR","NOP"
"238","https://www.basketball-reference.com/boxscores/201611250LAL.html","LAL","GSW"
"239","https://www.basketball-reference.com/boxscores/201611250SAC.html","SAC","HOU"
"240","https://www.basketball-reference.com/boxscores/201611260CHO.html","CHO","NYK"
"241","https://www.basketball-reference.com/boxscores/201611260WAS.html","WAS","SAS"
"242","https://www.basketball-reference.com/boxscores/201611260MIA.html","MIA","MEM"
"243","https://www.basketball-reference.com/boxscores/201611260OKC.html","OKC","DET"
"244","https://www.basketball-reference.com/boxscores/201611260GSW.html","GSW","MIN"
"245","https://www.basketball-reference.com/boxscores/201611270PHI.html","PHI","CLE"
"246","https://www.basketball-reference.com/boxscores/201611270PHO.html","PHO","DEN"
"247","https://www.basketball-reference.com/boxscores/201611270BRK.html","BRK","SAC"
"248","https://www.basketball-reference.com/boxscores/201611270IND.html","IND","LAC"
"249","https://www.basketball-reference.com/boxscores/201611270ORL.html","ORL","MIL"
"250","https://www.basketball-reference.com/boxscores/201611270DAL.html","DAL","NOP"
"251","https://www.basketball-reference.com/boxscores/201611270POR.html","POR","HOU"
"252","https://www.basketball-reference.com/boxscores/201611270LAL.html","LAL","ATL"
"253","https://www.basketball-reference.com/boxscores/201611280WAS.html","WAS","SAC"
"254","https://www.basketball-reference.com/boxscores/201611280MIA.html","MIA","BOS"
"255","https://www.basketball-reference.com/boxscores/201611280NYK.html","NYK","OKC"
"256","https://www.basketball-reference.com/boxscores/201611280TOR.html","TOR","PHI"
"257","https://www.basketball-reference.com/boxscores/201611280MEM.html","MEM","CHO"
"258","https://www.basketball-reference.com/boxscores/201611280MIN.html","MIN","UTA"
"259","https://www.basketball-reference.com/boxscores/201611280GSW.html","GSW","ATL"
"260","https://www.basketball-reference.com/boxscores/201611290CHO.html","CHO","DET"
"261","https://www.basketball-reference.com/boxscores/201611290BRK.html","BRK","LAC"
"262","https://www.basketball-reference.com/boxscores/201611290MIL.html","MIL","CLE"
"263","https://www.basketball-reference.com/boxscores/201611290NOP.html","NOP","LAL"
"264","https://www.basketball-reference.com/boxscores/201611290SAS.html","SAS","ORL"
"265","https://www.basketball-reference.com/boxscores/201611290UTA.html","UTA","HOU"
"266","https://www.basketball-reference.com/boxscores/201611300BOS.html","BOS","DET"
"267","https://www.basketball-reference.com/boxscores/201611300TOR.html","TOR","MEM"
"268","https://www.basketball-reference.com/boxscores/201611300CHI.html","CHI","LAL"
"269","https://www.basketball-reference.com/boxscores/201611300MIN.html","MIN","NYK"
"270","https://www.basketball-reference.com/boxscores/201611300OKC.html","OKC","WAS"
"271","https://www.basketball-reference.com/boxscores/201611300DAL.html","DAL","SAS"
"272","https://www.basketball-reference.com/boxscores/201611300DEN.html","DEN","MIA"
"273","https://www.basketball-reference.com/boxscores/201611300PHO.html","PHO","ATL"
"274","https://www.basketball-reference.com/boxscores/201611300POR.html","POR","IND"
"275","https://www.basketball-reference.com/boxscores/201612010CHO.html","CHO","DAL"
"276","https://www.basketball-reference.com/boxscores/201612010BRK.html","BRK","MIL"
"277","https://www.basketball-reference.com/boxscores/201612010CLE.html","CLE","LAC"
"278","https://www.basketball-reference.com/boxscores/201612010MEM.html","MEM","ORL"
"279","https://www.basketball-reference.com/boxscores/201612010UTA.html","UTA","MIA"
"280","https://www.basketball-reference.com/boxscores/201612010GSW.html","GSW","HOU"
"281","https://www.basketball-reference.com/boxscores/201612020PHI.html","PHI","ORL"
"282","https://www.basketball-reference.com/boxscores/201612020BOS.html","BOS","SAC"
"283","https://www.basketball-reference.com/boxscores/201612020NYK.html","NYK","MIN"
"284","https://www.basketball-reference.com/boxscores/201612020TOR.html","TOR","LAL"
"285","https://www.basketball-reference.com/boxscores/201612020ATL.html","ATL","DET"
"286","https://www.basketball-reference.com/boxscores/201612020CHI.html","CHI","CLE"
"287","https://www.basketball-reference.com/boxscores/201612020NOP.html","NOP","LAC"
"288","https://www.basketball-reference.com/boxscores/201612020SAS.html","SAS","WAS"
"289","https://www.basketball-reference.com/boxscores/201612020DEN.html","DEN","HOU"
"290","https://www.basketball-reference.com/boxscores/201612030MIL.html","MIL","BRK"
"291","https://www.basketball-reference.com/boxscores/201612030CHO.html","CHO","MIN"
"292","https://www.basketball-reference.com/boxscores/201612030PHI.html","PHI","BOS"
"293","https://www.basketball-reference.com/boxscores/201612030TOR.html","TOR","ATL"
"294","https://www.basketball-reference.com/boxscores/201612030MEM.html","MEM","LAL"
"295","https://www.basketball-reference.com/boxscores/201612030DAL.html","DAL","CHI"
"296","https://www.basketball-reference.com/boxscores/201612030UTA.html","UTA","DEN"
"297","https://www.basketball-reference.com/boxscores/201612030POR.html","POR","MIA"
"298","https://www.basketball-reference.com/boxscores/201612030GSW.html","GSW","PHO"
"299","https://www.basketball-reference.com/boxscores/201612040DET.html","DET","ORL"
"300","https://www.basketball-reference.com/boxscores/201612040OKC.html","OKC","NOP"
"301","https://www.basketball-reference.com/boxscores/201612040NYK.html","NYK","SAC"
"302","https://www.basketball-reference.com/boxscores/201612040LAC.html","LAC","IND"
"303","https://www.basketball-reference.com/boxscores/201612050PHI.html","PHI","DEN"
"304","https://www.basketball-reference.com/boxscores/201612050ATL.html","ATL","OKC"
"305","https://www.basketball-reference.com/boxscores/201612050BRK.html","BRK","WAS"
"306","https://www.basketball-reference.com/boxscores/201612050TOR.html","TOR","CLE"
"307","https://www.basketball-reference.com/boxscores/201612050CHI.html","CHI","POR"
"308","https://www.basketball-reference.com/boxscores/201612050HOU.html","HOU","BOS"
"309","https://www.basketball-reference.com/boxscores/201612050MIL.html","MIL","SAS"
"310","https://www.basketball-reference.com/boxscores/201612050NOP.html","NOP","MEM"
"311","https://www.basketball-reference.com/boxscores/201612050DAL.html","DAL","CHO"
"312","https://www.basketball-reference.com/boxscores/201612050GSW.html","GSW","IND"
"313","https://www.basketball-reference.com/boxscores/201612050LAL.html","LAL","UTA"
"314","https://www.basketball-reference.com/boxscores/201612060WAS.html","WAS","ORL"
"315","https://www.basketball-reference.com/boxscores/201612060DET.html","DET","CHI"
"316","https://www.basketball-reference.com/boxscores/201612060MIA.html","MIA","NYK"
"317","https://www.basketball-reference.com/boxscores/201612060MEM.html","MEM","PHI"
"318","https://www.basketball-reference.com/boxscores/201612060MIN.html","MIN","SAS"
"319","https://www.basketball-reference.com/boxscores/201612060UTA.html","UTA","PHO"
"320","https://www.basketball-reference.com/boxscores/201612070CHO.html","CHO","DET"
"321","https://www.basketball-reference.com/boxscores/201612070ORL.html","ORL","BOS"
"322","https://www.basketball-reference.com/boxscores/201612070ATL.html","ATL","MIA"
"323","https://www.basketball-reference.com/boxscores/201612070BRK.html","BRK","DEN"
"324","https://www.basketball-reference.com/boxscores/201612070HOU.html","HOU","LAL"
"325","https://www.basketball-reference.com/boxscores/201612070MIL.html","MIL","POR"
"326","https://www.basketball-reference.com/boxscores/201612070NYK.html","NYK","CLE"
"327","https://www.basketball-reference.com/boxscores/201612070DAL.html","DAL","SAC"
"328","https://www.basketball-reference.com/boxscores/201612070PHO.html","PHO","IND"
"329","https://www.basketball-reference.com/boxscores/201612070LAC.html","LAC","GSW"
"330","https://www.basketball-reference.com/boxscores/201612080TOR.html","TOR","MIN"
"331","https://www.basketball-reference.com/boxscores/201612080WAS.html","WAS","DEN"
"332","https://www.basketball-reference.com/boxscores/201612080MEM.html","MEM","POR"
"333","https://www.basketball-reference.com/boxscores/201612080NOP.html","NOP","PHI"
"334","https://www.basketball-reference.com/boxscores/201612080UTA.html","UTA","GSW"
"335","https://www.basketball-reference.com/boxscores/201612080CHI.html","CHI","SAS"
"336","https://www.basketball-reference.com/boxscores/201612090CHO.html","CHO","ORL"
"337","https://www.basketball-reference.com/boxscores/201612090BOS.html","BOS","TOR"
"338","https://www.basketball-reference.com/boxscores/201612090CLE.html","CLE","MIA"
"339","https://www.basketball-reference.com/boxscores/201612090MIL.html","MIL","ATL"
"340","https://www.basketball-reference.com/boxscores/201612090MIN.html","MIN","DET"
"341","https://www.basketball-reference.com/boxscores/201612090OKC.html","OKC","HOU"
"342","https://www.basketball-reference.com/boxscores/201612090DAL.html","DAL","IND"
"343","https://www.basketball-reference.com/boxscores/201612090LAL.html","LAL","PHO"
"344","https://www.basketball-reference.com/boxscores/201612090SAC.html","SAC","NYK"
"345","https://www.basketball-reference.com/boxscores/201612100IND.html","IND","POR"
"346","https://www.basketball-reference.com/boxscores/201612100ORL.html","ORL","DEN"
"347","https://www.basketball-reference.com/boxscores/201612100WAS.html","WAS","MIL"
"348","https://www.basketball-reference.com/boxscores/201612100CLE.html","CLE","CHO"
"349","https://www.basketball-reference.com/boxscores/201612100CHI.html","CHI","MIA"
"350","https://www.basketball-reference.com/boxscores/201612100HOU.html","HOU","DAL"
"351","https://www.basketball-reference.com/boxscores/201612100MEM.html","MEM","GSW"
"352","https://www.basketball-reference.com/boxscores/201612100SAS.html","SAS","BRK"
"353","https://www.basketball-reference.com/boxscores/201612100UTA.html","UTA","SAC"
"354","https://www.basketball-reference.com/boxscores/201612100LAC.html","LAC","NOP"
"355","https://www.basketball-reference.com/boxscores/201612110DET.html","DET","PHI"
"356","https://www.basketball-reference.com/boxscores/201612110MIN.html","MIN","GSW"
"357","https://www.basketball-reference.com/boxscores/201612110OKC.html","OKC","BOS"
"358","https://www.basketball-reference.com/boxscores/201612110PHO.html","PHO","NOP"
"359","https://www.basketball-reference.com/boxscores/201612110LAL.html","LAL","NYK"
"360","https://www.basketball-reference.com/boxscores/201612120IND.html","IND","CHO"
"361","https://www.basketball-reference.com/boxscores/201612120MIA.html","MIA","WAS"
